Username,Tweet,Clean_Tweet,Sentiment_Score,Sentiment
user_8245,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_5275,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_9084,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_7242,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_2920,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_6225,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_6902,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_9247,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_1016,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_8357,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_1593,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_5167,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_6283,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_1012,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_9974,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_4375,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_2245,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_6298,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9583,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_3385,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_7453,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_9234,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_8795,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9742,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_9385,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_3407,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9567,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_4745,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_5767,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_3482,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_6569,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_2796,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_9875,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_7573,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_2289,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_4484,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_9047,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_9167,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_2001,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_1600,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9043,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_9647,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_7246,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_3751,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_1420,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_5832,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7450,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_6791,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_8776,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_8751,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_6896,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_3908,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_2306,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_8455,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_4350,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_7325,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_2003,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_8522,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_9102,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_4364,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_9710,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_7349,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_2861,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_8430,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_7742,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_8126,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_1728,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9058,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_1121,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_9076,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_1224,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_1746,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_4579,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9515,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_4454,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_6493,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_2518,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6896,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_7346,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_8318,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_8985,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_8098,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6378,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_5824,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_6004,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_5577,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_1423,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_4684,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4313,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_3316,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_2889,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_6374,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9298,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_6944,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_9360,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_1848,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7314,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_6540,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_5837,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9360,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_2711,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_4157,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_3867,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3450,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_4871,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_8127,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_5477,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_6375,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_8018,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_6538,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_3547,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_4134,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9631,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_4337,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_4225,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_3742,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_1296,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_8738,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_3584,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_9156,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_5854,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_2478,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_6495,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_3419,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_8889,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9966,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_9859,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7959,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_5431,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_8865,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_8183,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_1694,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_1362,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_6203,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_2043,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_9741,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9650,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7760,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_9419,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
